City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,san juan,-31.5375,-68.5364,24.08,23,38,5.22,AR,1729986643
363,nantucket,41.2835,-70.0995,14.06,47,0,5.14,US,1729986481
364,general mosconi,-23.1851,-62.303,25.03,25,67,3.34,AR,1729986645
365,manismata,-2.4667,111.0333,26.74,82,98,0.7,ID,1729986646
366,chernyshevskiy,63.0128,112.4714,-11.55,98,100,0.61,RU,1729986647
367,prince george,53.9166,-122.753,7.69,91,100,1.54,CA,1729986648
368,tolanaro,-25.0319,46.9987,23.04,83,20,2.57,MG,1729986650
369,gadzhiyevo,69.2551,33.3362,1.68,82,40,5.03,RU,1729986651
370,whitehorse,60.7161,-135.0538,-0.57,80,100,5.66,CA,1729986652
371,kodinsk,58.6881,99.1844,1.56,98,100,2.46,RU,1729986653
372,san mariano,7.5,126.0,26.0,78,75,1.03,PH,1729986654
373,kilindoni,-7.9139,39.6668,25.91,88,91,4.7,TZ,1729986656
374,la'ie,21.6477,-157.9253,28.98,83,100,2.24,US,1729986657
375,la barca,20.2833,-102.5667,21.51,38,0,0.74,MX,1729986658
376,puerto baquerizo moreno,-0.9,-89.6,20.61,80,81,4.82,EC,1729986608
377,monrovia,6.3005,-10.7969,25.65,86,76,1.82,LR,1729986660
378,kavieng,-2.5744,150.7967,29.83,72,95,7.03,PG,1729986661
379,corinto,37.9407,22.9573,13.83,57,69,1.05,GR,1729986663
380,livingston,55.9029,-3.5226,5.88,89,36,2.99,GB,1729986664
381,sur,22.5667,59.5289,27.79,42,9,2.21,OM,1729986665
382,kurumkan,54.3,110.3,-2.12,95,81,1.3,RU,1729986666
383,mindresti,47.5072,28.2769,7.74,59,80,2.98,MD,1729986667
384,aasiaat,68.7098,-52.8699,-10.75,99,74,4.35,GL,1729986669
385,nadi,-17.8,177.4167,29.0,70,20,5.66,FJ,1729986638
386,greymouth,-42.4667,171.2,12.82,74,86,2.49,NZ,1729986459
387,novodvinsk,64.4165,40.8122,-1.14,91,6,1.33,RU,1729986673
388,ta`u,-14.2336,-169.5144,27.08,83,27,7.23,AS,1729986675
389,along,28.1667,94.7667,15.55,94,44,0.54,IN,1729986677
390,skelleftea,64.7507,20.9528,4.2,100,100,4.12,SE,1729986678
391,thinadhoo,0.5333,72.9333,27.4,72,21,3.36,MV,1729986679
392,juneau,58.3019,-134.4197,7.0,81,75,0.0,US,1729986534
393,mo i rana,66.3128,14.1428,9.26,83,100,6.17,NO,1729986681
394,nchelenge,-9.3451,28.734,23.43,76,98,3.28,ZM,1729986682
395,kaoma,-14.7833,24.8,24.2,37,31,1.71,ZM,1729986684
396,pombas,17.1503,-25.0201,19.73,78,97,4.24,CV,1729986685
397,kingston,17.997,-76.7936,28.53,84,20,4.63,JM,1729986629
398,dolinsk,47.35,142.8,5.52,59,100,1.99,RU,1729986687
399,swakopmund,-22.6833,14.5333,14.43,85,78,0.89,NA,1729986689
400,grand falls-windsor,48.9332,-55.6649,6.95,90,84,2.55,CA,1729986690
401,suihua,46.6406,126.9969,2.91,57,67,3.2,CN,1729986691
402,itabera,-23.8619,-49.1372,19.41,81,100,6.74,BR,1729986692
403,saipan,15.1355,145.701,30.39,79,40,5.14,MP,1729986694
404,prineville,44.2999,-120.8345,23.03,27,0,5.14,US,1729986466
405,ape,57.5393,26.6929,7.75,87,100,1.41,LV,1729986696
406,uturoa,-16.7333,-151.4333,25.38,65,62,7.85,PF,1729986697
407,santa ana de yacuma,-13.75,-65.4333,21.97,94,75,3.09,BO,1729986698
408,awjilah,29.1081,21.2869,18.91,47,0,2.81,LY,1729986700
409,mirnyy,62.5353,113.9611,-9.93,97,100,0.88,RU,1729986703
410,mendoza,-32.8908,-68.8272,23.74,31,0,1.03,AR,1729986112
411,holualoa,19.6228,-155.9522,27.13,84,100,4.63,US,1729986705
412,bandon,51.7469,-8.7425,7.77,78,30,1.72,IE,1729986706
413,saint-francois,46.4154,3.9054,15.36,83,0,1.54,FR,1729986707
414,auki,-8.7676,160.7034,26.69,81,100,1.99,SB,1729986709
415,zheleznogorsk-ilimskiy,56.5768,104.1217,1.8,98,100,2.75,RU,1729986710
416,piikkio,60.4248,22.516,9.25,92,100,1.54,FI,1729986711
417,pekalongan,-6.8886,109.6753,28.45,63,28,1.18,ID,1729986712
418,deoband,29.7,77.6833,20.5,85,0,2.33,IN,1729986713
419,sawakin,19.1059,37.3321,29.04,80,11,3.83,SD,1729986714
420,san martin,-33.081,-68.4681,21.56,27,0,1.86,AR,1729986716
421,male,4.1748,73.5089,28.97,74,75,6.17,MV,1729986717
422,sao jose de piranhas,-7.1206,-38.5019,27.48,27,4,2.92,BR,1729986718
423,chimoio,-19.1164,33.4833,21.92,88,20,0.52,MZ,1729986719
424,yung shue wan,22.2333,114.1167,25.93,79,42,1.79,HK,1729986720
425,telimele,10.9167,-13.3333,21.89,97,30,1.05,GN,1729986722
426,pekanbaru,0.5333,101.45,25.18,88,94,0.0,ID,1729986723
427,ponta delgada,37.7333,-25.6667,18.44,77,75,3.09,PT,1729986725
428,alpine,32.835,-116.7664,26.31,33,0,4.63,US,1729986726
429,belyy yar,53.6039,91.3903,4.94,100,20,2.0,RU,1729986727
430,jaumave,23.4167,-99.3833,19.18,74,60,0.54,MX,1729986728
431,xique xique,-10.8217,-42.7311,28.84,47,33,2.83,BR,1729986729
432,batavia,41.85,-88.3126,9.73,50,0,2.06,US,1729986731
433,dubbo,-32.25,148.6167,20.07,45,99,3.6,AU,1729986732
434,al hazm,16.1641,44.7769,24.11,39,7,2.5,YE,1729986733
435,swift current,50.2834,-107.8014,16.45,36,0,4.12,CA,1729986613
436,ha'il,27.5219,41.6907,15.01,100,0,4.12,SA,1729986736
437,horta,38.5333,-28.6333,19.45,73,40,4.92,PT,1729986737
438,katsuura,35.1333,140.3,22.15,77,81,5.71,JP,1729986739
439,cape coast,5.1053,-1.2466,25.19,90,84,3.1,GH,1729986740
440,vicksburg,32.3526,-90.8779,27.82,78,0,2.06,US,1729986642
441,taveta,-3.3963,37.6736,21.98,82,88,2.96,KE,1729986742
442,bairnsdale,-37.8333,147.6167,22.73,30,92,1.41,AU,1729986743
443,santa elena de uairen,4.6167,-61.1333,23.51,66,85,0.88,VE,1729986744
444,trujillo,-8.116,-79.03,17.98,88,61,4.12,PE,1729986746
445,axim,4.8699,-2.2405,25.23,91,96,2.93,GH,1729986747
446,belton,38.812,-94.5319,14.58,49,25,3.5,US,1729986748
447,colonia,50.9333,6.95,13.3,87,0,4.12,DE,1729986453
448,fier,40.7239,19.5561,16.5,75,35,0.94,AL,1729986750
449,namtsy,62.7161,129.6658,-21.28,95,46,1.0,RU,1729986752
450,altos del rosario,8.7944,-74.1658,26.88,95,84,1.33,CO,1729986753
451,bryne,58.7354,5.6477,10.52,87,100,4.63,NO,1729986754
452,murray bridge,-35.1167,139.2667,22.1,43,5,3.78,AU,1729986755
453,portland,45.5234,-122.6762,17.23,91,97,0.89,US,1729986630
454,las lomitas,-24.7096,-60.593,22.36,30,100,2.6,AR,1729986759
455,molde,62.7375,7.1591,12.91,71,75,2.06,NO,1729986760
456,alenquer,-1.9417,-54.7383,30.71,40,72,2.45,BR,1729986761
457,susuman,62.7833,148.1667,-16.88,94,100,1.2,RU,1729986762
458,gazojak,41.1875,61.4036,11.76,66,48,3.56,TM,1729986764
459,ishigaki,24.3448,124.1572,28.07,83,20,3.6,JP,1729986766
460,corner brook,48.9667,-57.9484,2.38,95,55,2.11,CA,1729986767
461,happy valley-goose bay,53.3168,-60.3315,0.17,93,100,0.0,CA,1729986768
462,sebin karahisar,40.2883,38.4236,2.76,80,23,1.56,TR,1729986770
463,ginir,7.1333,40.7,14.56,85,57,1.76,ET,1729986771
464,tirat karmel,32.7617,34.9719,20.89,42,0,3.75,IL,1729986772
465,zhanibek,49.4167,46.85,3.18,74,35,3.67,KZ,1729986773
466,claudio,-20.4433,-44.7658,21.46,90,88,4.07,BR,1729986774
467,ust'-charyshskaya pristan',52.3934,83.6635,9.06,84,100,3.94,RU,1729986775
468,prince rupert,54.3161,-130.3201,7.83,87,100,14.92,CA,1729986777
469,pariaman,-0.619,100.12,22.03,77,79,1.48,ID,1729986778
470,tosontsengel,48.7567,98.2839,-3.86,75,100,0.71,MN,1729986779
471,suolahti,62.5642,25.8536,3.87,100,1,2.11,FI,1729986780
472,pisco,-13.7,-76.2167,19.03,72,20,4.12,PE,1729986554
473,greenville,35.6127,-77.3663,20.08,80,0,0.89,US,1729986782
474,mount isa,-20.7333,139.5,31.87,23,20,4.63,AU,1729986787
475,luderitz,-26.6481,15.1594,14.97,73,89,4.27,NA,1729986788
476,makoua,0.0069,15.6333,21.55,98,84,1.19,CG,1729986790
477,tot'ma,59.9747,42.7642,4.84,91,86,3.74,RU,1729986791
478,eydhafushi,5.1033,73.0708,27.94,78,93,7.14,MV,1729986792
479,newman,37.3138,-121.0208,25.03,33,100,0.45,US,1729986706
480,nili,33.7218,66.1302,9.09,52,16,0.77,AF,1729986794
481,kapa'a,22.0752,-159.319,26.22,93,100,6.17,US,1729986795
482,mitu,1.1983,-70.1733,24.26,92,100,0.99,CO,1729986797
483,kununurra,-15.7667,128.7333,32.99,46,43,3.09,AU,1729986798
484,barra do bugres,-15.0725,-57.1811,23.93,91,97,1.97,BR,1729986799
485,botucatu,-22.8858,-48.445,18.8,86,96,4.23,BR,1729986800
486,naze,28.3667,129.4833,26.51,83,77,4.26,JP,1729986801
487,taoudenni,22.6783,-3.9836,27.23,23,100,1.78,ML,1729986803
488,karaton,-6.3424,106.1045,25.73,75,72,1.78,ID,1729986804
489,puerto ayacucho,5.6639,-67.6236,24.39,93,98,3.97,VE,1729986805
490,gorom-gorom,14.4439,-0.2361,29.7,19,55,3.32,BF,1729986807
491,recani,31.2846,-4.2688,19.35,45,1,5.75,MA,1729986808
492,novyy urgal,51.0736,132.5642,-1.76,55,84,0.74,RU,1729986809
493,oriximina,-1.7656,-55.8661,30.38,43,52,1.97,BR,1729986810
494,udgir,18.3833,77.1167,19.01,76,2,2.61,IN,1729986812
495,banff,51.1762,-115.5698,10.21,46,39,4.63,CA,1729986813
496,pakxan,18.3778,103.6601,22.55,74,100,1.12,LA,1729986814
497,halikko,60.4,23.0833,9.03,95,87,1.43,FI,1729986816
498,barrancabermeja,7.0653,-73.8547,31.18,74,20,2.57,CO,1729986817
499,la ronge,55.1001,-105.2842,6.14,45,40,4.63,CA,1729986818
500,reuleuet,5.2167,96.2833,25.32,72,76,2.16,ID,1729986820
501,andalgala,-27.5819,-66.3165,19.97,50,0,3.18,AR,1729986822
502,nova vicosa,-17.8919,-39.3719,25.71,74,32,7.12,BR,1729986823
503,port macquarie,-31.4333,152.9167,20.6,65,67,3.13,AU,1729986824
504,la palma,33.8464,-118.0467,28.98,54,20,4.12,US,1729986826
505,vila franca do campo,37.7167,-25.4333,18.27,99,95,1.83,PT,1729986827
506,trairi,-3.2778,-39.2689,25.24,80,15,5.29,BR,1729986790
507,as salamiyah,35.0113,37.0532,14.65,22,0,0.94,SY,1729986829
508,castillos,-34.1667,-53.8333,11.2,79,0,2.33,UY,1729986830
509,el granada,37.5027,-122.4694,22.66,63,0,5.14,US,1729986831
510,kirensk,57.7853,108.1119,1.39,99,100,1.81,RU,1729986833
511,kangar,6.4414,100.1986,26.48,86,100,3.93,MY,1729986834
512,orchard homes,46.8633,-114.0484,16.57,43,12,1.62,US,1729986835
513,gorontalo,0.5412,123.0595,28.78,67,9,1.02,ID,1729986836
514,negru voda,43.8167,28.2,9.03,73,0,2.02,RO,1729986837
515,shache,38.4167,77.2406,10.3,26,76,1.07,CN,1729986838
516,lorengau,-2.0226,147.2712,29.47,76,100,3.03,PG,1729986840
517,moyale,3.5167,39.0584,24.53,47,83,1.54,KE,1729986841
518,bom jesus,-9.0744,-44.3586,30.09,33,48,0.32,BR,1729986842
519,buenaventura,3.8801,-77.0312,27.06,94,75,0.0,CO,1729986843
520,harar,9.3094,42.1258,15.35,93,58,0.96,ET,1729986844
521,lys'va,58.1086,57.8053,1.56,94,100,1.56,RU,1729986846
522,as sulayyil,20.4607,45.5779,23.23,46,54,4.36,SA,1729986847
523,ancud,-41.8697,-73.8203,8.94,86,26,1.23,CL,1729986848
524,runing,33.0011,114.3542,16.7,62,94,3.39,CN,1729986849
525,baukau,51.5526,7.2042,14.52,86,73,1.93,DE,1729986850
526,'ain el hadjar,34.7585,0.1453,9.65,77,6,1.83,DZ,1729986852
527,slave lake,55.2834,-114.769,2.99,60,100,4.63,CA,1729986853
528,nova aurora,-22.8667,-52.5667,24.01,50,100,2.05,BR,1729986854
529,mantua,45.1667,10.7833,18.32,96,86,1.34,IT,1729986856
530,gamba,-2.65,10.0,24.82,89,91,1.99,GA,1729986857
531,coquimbo,-29.9533,-71.3436,14.85,82,40,4.12,CL,1729986632
532,al muwayh,22.4333,41.7583,25.38,36,17,3.23,SA,1729986860
533,gilgit,35.9221,74.3087,13.53,39,1,1.69,PK,1729986861
534,magdagachi,53.45,125.8,-4.89,80,90,0.42,RU,1729986862
535,callao,-12.0667,-77.15,19.84,77,75,4.12,PE,1729986739
536,mont-dore,-22.2833,166.5833,24.06,69,100,4.76,NC,1729986864
537,ferozepore,30.9167,74.6,22.18,34,0,2.06,IN,1729986866
538,phan rang-thap cham,11.5667,108.9833,25.83,75,100,1.48,VN,1729986867
539,arteche,12.2645,125.4048,26.67,83,100,4.85,PH,1729986868
540,salalah,17.0151,54.0924,27.05,83,20,1.54,OM,1729986869
541,merritt,50.1123,-120.7942,10.18,92,82,0.45,CA,1729986870
542,nyrob,60.733,56.7202,0.04,90,100,1.16,RU,1729986873
543,maitum,6.0392,124.4986,29.06,64,94,3.31,PH,1729986874
544,borodulikha,50.7184,80.9295,8.9,75,100,4.04,KZ,1729986876
545,tobruk,32.0836,23.9764,19.91,68,82,3.24,LY,1729986877
546,mizdah,31.4451,12.9801,17.87,56,12,4.93,LY,1729986878
547,pandan,14.0453,124.1694,28.25,75,100,2.33,PH,1729986879
548,obihiro,42.9172,143.2044,7.67,85,100,1.73,JP,1729986880
549,looe,50.3578,-4.4542,12.29,90,0,2.95,GB,1729986882
550,necochea,-38.5473,-58.7368,9.51,89,0,2.38,AR,1729986795
